"","Basal_1","Basal_2","Basal_3","Luminal_1","Luminal_2","Luminal_3"
"ENSG00000198690",715.765,1482.687,1148.016,457.57,872.738,826.68
"ENSG00000198691",109.747,97,91,403.918,283.999,241.234
"ENSG00000198692",2781.22,1755.974,2407.392,2238.897,1536.724,1788.587
"ENSG00000198695",1807.155,471,1997,881.171,272.187,708.958
"ENSG00000198700",8308.517,5876.293,6539.164,5971.853,4361.695,5702.337
"ENSG00000198703",0,0,0,0,0,0
"ENSG00000198704",0,0,0,0,0,1
"ENSG00000198707",636.588,87.533,288.681,16.545,43.532,45.947
"ENSG00000198712",14502.25,11190.276,13700.381,14000.609,10295.981,10708.801
"ENSG00000198715",245.187,418.569,254.384,900.289,1237.618,711.689
"ENSG00000198718",3963.94,2590.666,3001.452,3342.907,2664.059,2678.262
"ENSG00000198719",1154.608,1157.176,1389.203,192.443,349.484,289.508
"ENSG00000198720",903.968,961.053,771,196.069,269.002,324.999
"ENSG00000198721",868.028,925.589,959.167,906.088,631.26,774.059
"ENSG00000198722",4332.386,3671.193,3490.001,7147.76,6669.985,7340.999
"ENSG00000198723",6,8.004,3,3,5.995,2
"ENSG00000198727",3999.274,5012.527,5234,3368.238,3858.578,3320
"ENSG00000198728",1102.262,1611.615,990.795,1325.637,1345.333,1089.198
"ENSG00000198729",900.615,679.029,1673,104.016,218,263
"ENSG00000198730",8522.633,7490.366,6013.507,7240.037,5651.9,6106.992
"ENSG00000198732",13.878,21.257,16.068,33.002,16.84,19.776
"ENSG00000198734",243.097,1177.514,364.864,161.927,880.156,456.122
"ENSG00000198738",0,0,0,0,0,0
"ENSG00000198739",0,0,0,0,0,1
"ENSG00000198740",2910.641,2896.002,2401.273,4216.151,3644.401,3292.039
"ENSG00000198742",11976.195,15763.598,12370.001,15497.216,19727.646,18239.081
"ENSG00000198743",70619.258,106425.429,54804.997,30998.317,45304.662,35830.328
"ENSG00000198744",3.111,1.02,2.056,3.171,3.074,2.049
"ENSG00000198746",1150.236,640.104,886,972,721.094,1061
"ENSG00000198752",9752.038,12840.842,8208.875,11127.024,13751.811,11170.955
"ENSG00000198753",141.634,327.016,233.548,165.903,262.674,206.625
"ENSG00000198754",26.916,17.756,35.036,24.565,11.318,14.83
"ENSG00000198755",75864.747,55328.502,55741.254,44787.937,37074.382,41050.527
"ENSG00000198756",53,44,132,15,34,64.996
"ENSG00000198758",65,63.999,11,136.999,554.062,214.001
"ENSG00000198759",7,12,26,3,5,9
"ENSG00000198763",1531.867,1310.764,2070.92,1053.178,938.343,1013.73
"ENSG00000198765",19.061,48.363,12.541,22.114,37.003,16.804
"ENSG00000198768",32,53,546,16,9,565
"ENSG00000198771",120.698,86.165,156.607,50.453,40.706,42.228
"ENSG00000198774",917.601,969.543,524.439,1198.677,2339.349,1617.972
"ENSG00000198780",1032.533,661.028,1555.473,556.573,265.636,463.147
"ENSG00000198783",2792.535,1521.723,2205,1954.6,1299.188,2212
"ENSG00000198785",1,3,0,9,2,10
"ENSG00000198786",3790.006,2636.388,4852.002,2321.786,1759.869,2405
"ENSG00000198787",0,0,1,1,0,0
"ENSG00000198788",6.313,2.21,0,51.114,59.88,16.426
"ENSG00000198791",14137.124,8598.491,11001.874,9337.982,6616.349,8463.935
"ENSG00000198792",6822.249,8295.442,6146.999,6559.389,8480.851,6892.001
"ENSG00000198793",12859.12,9114.298,9009.246,9847.225,8338.558,8510.616
"ENSG00000198794",30.963,59.001,37.008,55,61,78
"ENSG00000198795",77,8,21,12,6,6
"ENSG00000198796",4,9,3,9,14,18
"ENSG00000198797",21,17,67,35,8,62
"ENSG00000198798",0,0,0,0,0,0
"ENSG00000198799",2304.123,2782.938,2115.816,1992.228,2433.183,2096.334
"ENSG00000198804",90717.062,113156.339,95228.437,96913.363,106840.353,93541.996
"ENSG00000198807",3734.411,1775.153,1198.001,2318.506,1585.675,1183.999
"ENSG00000198812",7.938,3,6,2,0,2
"ENSG00000198814",4446.368,3692.329,6005.485,10218.453,8447.126,16280.775
"ENSG00000198815",5565.376,5585.599,4768.166,4938.862,5645.82,5371.089
"ENSG00000198816",775.446,663.714,692,1040.008,860.105,1062
"ENSG00000198818",3963.111,2854.307,2940.554,3820.095,2669.397,2946.355
"ENSG00000198821",3.08,3.621,0,2,1.23,2
"ENSG00000198822",1,0,0,0,1,0
"ENSG00000198824",261.76,224.414,358.66,548.298,258.502,396.203
"ENSG00000198825",54.678,27.202,26.091,20.491,23.244,18.057
"ENSG00000198826",98.34,191.786,2.632,79.484,139.753,134.245
"ENSG00000198829",4,2,0,3,4,2
"ENSG00000198830",10848.919,7562.262,8972.725,9746.595,8197.257,9481.281
"ENSG00000198832",1035.756,1079.012,798.949,2671.756,1548.534,1709.261
"ENSG00000198833",9031.614,6700.622,6919,13530.997,9198.838,10213.992
"ENSG00000198835",407.015,427.056,479,131,88,207
"ENSG00000198836",5701.438,3666.579,4469.79,4466.24,3022.507,4151.598
"ENSG00000198837",2873.811,3130.886,2610.032,1931.753,2087.043,1779.001
"ENSG00000198838",31.712,60.118,18.793,32.949,52.885,28.068
"ENSG00000198839",2232.732,2146.231,1788.155,2726.752,2878.743,2225.804
"ENSG00000198840",4054.368,3611.862,3847.997,4163.968,3355.454,3198
"ENSG00000198841",1342.32,546.709,924.56,776.163,431.843,681.368
"ENSG00000198842",1,0,0,1,1,0
"ENSG00000198843",16291.801,9858.32,13172.001,13966.947,8092.457,12718.176
"ENSG00000198844",22.889,16.081,5.409,4.001,12.037,6.86
"ENSG00000198846",8,6,7,0,1,0
"ENSG00000198848",76,166.012,80,33.442,42.001,40
"ENSG00000198851",6,11.001,11,1,2,9
"ENSG00000198853",1254.002,1869.304,1536,750.102,920.095,920
"ENSG00000198854",0,0,1,0,0,0
"ENSG00000198855",1662.725,1876.284,1485,3237.192,2751.813,2467.04
"ENSG00000198856",10093.586,6190.941,7714.001,10420.038,5794.766,7042.995
"ENSG00000198857",0,0,0,0,0,0
"ENSG00000198858",5037.29,5467.376,4337,5371.724,5026.59,5450
"ENSG00000198860",1551.296,983.624,1166.11,683.42,467.333,563.417
"ENSG00000198863",3350.051,3066.021,2281.419,4823.678,4574.924,4148.1
"ENSG00000198865",5.001,7.001,5,12.002,10.001,8
"ENSG00000198868",0,0,0,0,0,0
"ENSG00000198873",315.003,191,441.342,131.006,72,168
"ENSG00000198874",3991.608,2477.211,3462.717,2461.599,1687.262,2568.794
"ENSG00000198876",7355.603,6938.094,5161.734,7721.081,7339.773,6203
"ENSG00000198879",1065.811,1317.925,1339.403,1990.427,4833.394,2701.879
"ENSG00000198881",6,6,8,5,7,4
"ENSG00000198885",1335.954,680.449,1307.908,344.003,200.123,477.008
"ENSG00000198886",5173.849,4921.907,5926.817,3679.323,3254.862,3094.023
"ENSG00000198887",16905.196,12779.349,14270.363,14231.191,12404.198,14708.095
"ENSG00000198888",1703.656,1480.109,2404,1060.776,957.185,1051
"ENSG00000198889",0,0,0,1,0,0
"ENSG00000198890",2222.81,888.747,1829.844,1576.699,691.002,1422.47
"ENSG00000198892",98,91.001,73.999,217.035,142.049,163
"ENSG00000198894",2448.741,1641.666,1903.445,3111.291,2615.285,2908.315
"ENSG00000198898",18512.309,12911.892,15367.357,18058.65,14284.08,17775.861
"ENSG00000198899",3215.892,3111.001,3560.975,2572.28,2660.417,2291.02
"ENSG00000198900",6696.019,6943.567,6234.954,8226.425,8423.198,8027.674
"ENSG00000198901",350.087,227.705,252.335,258.639,223.591,244.995
"ENSG00000198908",218.026,113.302,227.991,261.216,217.385,270.495
"ENSG00000198909",2626.922,2211.169,2469.999,3799.025,3320.93,3581
"ENSG00000198910",107.055,70.064,20,476.029,166.013,131
"ENSG00000198911",5591.429,5924.036,3513.592,7651.103,5921.695,7098.149
"ENSG00000198912",3159.302,1718.622,2221.549,1958.99,1122.119,1524.142
"ENSG00000198914",2,0,0,0,0,0
"ENSG00000198915",265.155,107,90,1119.026,322.097,922.001
"ENSG00000198917",5085.471,2627.282,3940.977,2694.99,1438.201,2476.213
"ENSG00000198918",55128.465,39806.866,36040.874,33930.032,30337.587,26850.675
"ENSG00000198919",561.078,406.24,665.225,724.02,628.133,734.804
"ENSG00000198920",1803.452,1393.765,1262.161,1681.152,1455.817,1189.26
"ENSG00000198923",0,0,0,1,0,0
"ENSG00000198924",1547.56,929.183,1177,1430.217,965.532,1217
"ENSG00000198925",4233.497,5540.833,2839.163,5596.596,5752.765,4594.761
"ENSG00000198929",80.622,212.227,74.391,195.436,338.567,130.356
"ENSG00000198930",0,0,0,1,1,0
"ENSG00000198931",8884.136,4913.529,5242.001,4717.062,2928.517,4067.001
"ENSG00000198932",232.475,299.474,203.725,180.227,298.598,243.729
"ENSG00000198933",667.002,868.169,784,414,700.031,579
"ENSG00000198934",110.01,79,156,149.014,71,131
"ENSG00000198937",386.377,233,265,661,334.023,352
"ENSG00000198938",100908.318,109826.066,80350.943,99982.139,85009.466,72157.371
"ENSG00000198939",166.645,131.265,111.623,136.818,126.685,128.586
"ENSG00000198944",39,29,19,132,168.023,174
"ENSG00000198945",985.321,1542.921,668.999,1576.203,2110.342,1178
"ENSG00000198947",436.383,225.199,262.333,369.38,190.369,189.27
"ENSG00000198948",348.022,353.05,252,144.001,220,220.001
"ENSG00000198951",1109.094,1131.087,893.999,1409.3,1450.233,1280
"ENSG00000198952",23906.266,13455.04,15606,17236.712,11877.636,15891.998
"ENSG00000198954",1820.22,1196.345,1539.855,2474.925,1321.66,2119.925
"ENSG00000198959",17313.001,15505.962,6342.393,60249.833,38556.093,29058.826
"ENSG00000198960",1425.048,1236.389,1243,1928.432,1395.436,1621.002
"ENSG00000198961",11880.333,16014.399,10814.717,18546.12,19907.76,14891.008
"ENSG00000198963",184.162,126.344,128.525,73.064,192.033,72.93
"ENSG00000198964",7652.414,5287.129,6996,12566.849,7796.208,11514
"ENSG00000199202",0,0,0,0,0,1
"ENSG00000199240",0,0,0,0,0,0
"ENSG00000199276",0,0,0,0,0,0
"ENSG00000199299",0,0,0,0,0,0
"ENSG00000199315",0,0,0,0,0,0
"ENSG00000199318",0,0,0,0,1,0
"ENSG00000199322",0,0,0,0,0,0
"ENSG00000199350",0,0,0,0,0,0
"ENSG00000199354",0,0,0,0,0,0
"ENSG00000199364",0,0,0,0,0,0
"ENSG00000199373",0,0,1,0,1,0
"ENSG00000199395",0,0,0,0,0,0
"ENSG00000199402",0,0,0,0,0,0
"ENSG00000199407",0,0,0,0,0,0
"ENSG00000199415",1,0,0,6,0,0
"ENSG00000199450",0,0,0,0,0,0
"ENSG00000199454",0,0,0,0,0,0
"ENSG00000199455",0,0,0,0,0,0
"ENSG00000199480",0,3.993,3.494,0,1,0
"ENSG00000199508",0,0,0,0,0,0
"ENSG00000199509",0,0,0,0,0,0
"ENSG00000199523",0,0,3.494,0,0,2
"ENSG00000199525",0,0,0,0,0,1
"ENSG00000199535",0,0,0,0,0,0
"ENSG00000199545",3,0,1,0,1,1
"ENSG00000199556",0,0,0,0,0,0
"ENSG00000199564",0,0,0,0,0,0
"ENSG00000199572",0,0,0,0,0,0
"ENSG00000199585",0,0,0,0,0,0
"ENSG00000199592",0,0,0,0,0,0
"ENSG00000199609",0,0,0,0,0,0
"ENSG00000199620",0,0,0,0,0,0
"ENSG00000199638",0,0,0,0,0,0
"ENSG00000199733",0,0,0,0,0,0
"ENSG00000199771",0,0,0,0,0,0
"ENSG00000199786",0,0,1,0,2,0
"ENSG00000199806",0,0,0,0,0,0
"ENSG00000199809",0,0,0,0,0,0
"ENSG00000199843",0,0,0,0,0,0
"ENSG00000199845",0,0,0,0,0,0
"ENSG00000199874",0,0,0,0,0,0
"ENSG00000199929",0,0,0,0,0,0
"ENSG00000199985",0,0,0,0,0,0
"ENSG00000199994",0,0,0,0,0,0
"ENSG00000200021",0,0,0,0,0,0
"ENSG00000200028",0,0,0,0,0,0
"ENSG00000200036",0,0,0,0,0,0
"ENSG00000200058",0,0,0,0,0,0
"ENSG00000200079",0,0,0,0,0,0
"ENSG00000200114",0,0,0,0,0,0
"ENSG00000200168",0,0,0,0,0,0
"ENSG00000200227",0,0,0,0,0,0
"ENSG00000200238",0,0,0,0,0,0
"ENSG00000200246",0,0,0,0,0,0
"ENSG00000200248",0,0,0,0,0,0
"ENSG00000200275",1,1,1,1,0,2
"ENSG00000200278",0,0,0,0,0,0
"ENSG00000200293",0,0,0,0,0,0
"ENSG00000200301",0,0,0,0,0,0
"ENSG00000200310",0,0,0,0,0,0
"ENSG00000200313",0,0,0,0,0,0
"ENSG00000200326",0,0,0,0,0,0
"ENSG00000200327",0,0,0,0,0,0
"ENSG00000200408",0,0,0,0,0,0
"ENSG00000200411",0,0,0,0,0,0
"ENSG00000200434",0,0,0,0,0,1
"ENSG00000200468",0,0,0,0,0,0
"ENSG00000200473",0,0,0,0,0,0
"ENSG00000200487",0,0,0,0,0,0
"ENSG00000200516",0,0,0,0,0,0
"ENSG00000200527",0,0,0,0,0,1
"ENSG00000200558",0,3,0,0,2,0
"ENSG00000200587",0,0,0,0,0,0
"ENSG00000200601",0,0,0,0,0,0
"ENSG00000200613",0,0,0,0,0,0
"ENSG00000200619",0,0,0,0,0,0
"ENSG00000200626",0,0,0,0,0,0
"ENSG00000200650",0,0,0,0,0,0
"ENSG00000200687",0,0,0,0,0,0
"ENSG00000200709",0,0,0,0,0,0
"ENSG00000200711",0,0,0,0,0,0
"ENSG00000200719",0,0,0,0,0,0
"ENSG00000200738",0,0,0,0,0,0
"ENSG00000200741",0,0,1,0,0,0
"ENSG00000200755",1,0,0,0,1,0
"ENSG00000200786",0,0,0,0,0,0
"ENSG00000200806",0,0,0,0,0,0
"ENSG00000200839",0,0,0,0,0,0
"ENSG00000200852",0,0,0,0,0,0
"ENSG00000200872",0,0,0,0,0,0
"ENSG00000200873",0,0,0,0,0,0
"ENSG00000200890",0,0,0,0,0,0
"ENSG00000200914",0,0,0,0,0,0
"ENSG00000200985",0,0,0,0,0,0
"ENSG00000201000",0,0,0,0,0,0
"ENSG00000201014",0,0,0,0,0,0
"ENSG00000201035",0,0,0,0,0,0
"ENSG00000201041",0,0,0,0,0,0
"ENSG00000201059",0,0,0,0,0,0
"ENSG00000201086",0,0,0,0,0,0
"ENSG00000201096",0,0,0,0,0,0
"ENSG00000201109",0,0,0,0,0,0
"ENSG00000201148",0,0,0,0,0,0
"ENSG00000201168",0,0,0,0,0,0
"ENSG00000201185",35,10.007,33.012,71.998,11,27
"ENSG00000201210",0,0,0,0,0,0
"ENSG00000201274",0,0,0,0,0,0
"ENSG00000201301",0,0,0,0,0,0
"ENSG00000201312",0,0,0,0,0,0
"ENSG00000201325",0,0,0,0,0,0
"ENSG00000201347",0,0,0,0,0,0
"ENSG00000201356",0,0,0,0,0,0
"ENSG00000201361",0,0,0,0,0,0
"ENSG00000201394",0,0,0,0,0,0
"ENSG00000201413",0,0,0,0,0,0
"ENSG00000201415",0,0,0,0,0,0
"ENSG00000201420",0,0,0,0,0,0
"ENSG00000201440",0,0,0,0,0,0
"ENSG00000201447",0,0,0,0,0,0
"ENSG00000201469",0,0,0,0,1,0
"ENSG00000201476",0,0,0,0,0,0
"ENSG00000201492",0,0,0,0,0,0
"ENSG00000201518",0,0,0,0,0,0
"ENSG00000201523",0,0,0,0,0,0
"ENSG00000201527",0,0,0,0,0,0
"ENSG00000201567",0,0,0,0,0,0
"ENSG00000201594",0,0,0,0,0,0
"ENSG00000201595",0,0,0,0,0,0
"ENSG00000201610",0,0,0,0,0,0
"ENSG00000201618",0,0,0,0,0,0
"ENSG00000201620",0,0,0,0,0,0
"ENSG00000201671",0,0,0,0,0,0
"ENSG00000201704",0,1,0,0,0,0
"ENSG00000201708",0,0,0,0,0,0
"ENSG00000201713",0,0,0,0,0,0
"ENSG00000201727",0,0,0,0,0,0
"ENSG00000201728",0,0,0,0,0,0
"ENSG00000201736",0,0,0,0,0,0
"ENSG00000201763",0,0,0,0,0,0
"ENSG00000201766",0,0,0,0,0,0
"ENSG00000201790",0,0,0,0,0,0
"ENSG00000201812",0,0,0,0,0,0
"ENSG00000201822",0,0,0,0,0,0
"ENSG00000201846",0,0,0,0,0,0
"ENSG00000201856",0,0,0,0,0,0
"ENSG00000201861",0,0,0,0,0,0
"ENSG00000201876",0,0,0,0,0,0
"ENSG00000201920",0,0,0,0,0,0
"ENSG00000201923",0,0,0,0,0,0
"ENSG00000201939",0,0,0,0,0,0
"ENSG00000201942",0,0,0,1,0,0
"ENSG00000201962",0,0,0,0,0,0
"ENSG00000201966",0,0,0,0,0,0
"ENSG00000201968",0,0,0,0,0,0
"ENSG00000201999",0,0,0,0,0,0
"ENSG00000202044",0,0,0,0,0,0
"ENSG00000202047",0,0,0,0,0,0
"ENSG00000202054",0,0,0,0,0,0
"ENSG00000202056",0,0,0,0,0,0
"ENSG00000202060",0,0,0,0,0,0
"ENSG00000202063",0,0,0,0,0,0
"ENSG00000202092",0,0,0,0,0,0
"ENSG00000202147",0,0,0,0,0,0
"ENSG00000202164",0,0,0,0,0,0
"ENSG00000202174",0,0,0,0,0,0
"ENSG00000202175",1,0,0,0,0,0
"ENSG00000202187",0,0,0,0,0,0
"ENSG00000202193",0,0,0,0,0,0
"ENSG00000202225",0,0,0,0,0,0
"ENSG00000202263",0,0,0,0,0,0
"ENSG00000202264",0,0,0,0,0,0
"ENSG00000202281",0,0,0,0,0,0
"ENSG00000202290",0,0,0,0,0,0
"ENSG00000202322",0,0,0,0,0,0
"ENSG00000202324",0,0,0,0,0,0
"ENSG00000202331",0,0,0,0,0,0
"ENSG00000202334",0,0,0,0,0,0
"ENSG00000202356",0,0,0,0,0,0
"ENSG00000202383",0,0,0,0,0,0
"ENSG00000202386",0,0,0,0,0,0
"ENSG00000202411",0,0,0,0,0,0
"ENSG00000202422",0,0,0,0,0,0
"ENSG00000202430",0,0,0,0,0,0
"ENSG00000202472",0,0,0,0,0,0
"ENSG00000202474",2,0,4,0,0,0
"ENSG00000202502",0,0,0,0,0,0
"ENSG00000203262",7.038,10.606,4,3.271,10.112,5.13
"ENSG00000203326",4251.546,3827.57,3365.154,2663.935,2890.096,2893.527
"ENSG00000203363",10.097,14.676,12.561,4.01,9.648,3.625
"ENSG00000203387",30.03,61.529,32.729,21.281,38.015,24.169
"ENSG00000203396",0,0,0,0,0,0
"ENSG00000203397",0,1,0,0,0,0
"ENSG00000203408",0,0,0,0,0,0
"ENSG00000203413",0,0,0,0,0,0
"ENSG00000203414",18.852,34.95,8.417,29.79,42.81,5.203
"ENSG00000203416",1,0,0,0,0,0
"ENSG00000203435",55.042,132.331,74.288,71.239,116.684,61.73
"ENSG00000203437",10.148,14.387,4.215,9.007,8.004,7.74
"ENSG00000203462",2,3,1,1,1,2
"ENSG00000203485",3859.841,6012.546,3200.055,4899.062,6715.17,4440.767
"ENSG00000203489",24.771,29.304,8.079,18.24,15.933,10.974
"ENSG00000203492",0,0,0,0,0,0
"ENSG00000203499",2191.244,2177.65,1583.921,1793.074,1222.19,1492.117
"ENSG00000203523",0,0,0,0,0,0
"ENSG00000203531",18.383,37.887,21.055,7.831,18.896,7.444
"ENSG00000203546",115.245,247.949,124.698,57.038,106.707,63.524
"ENSG00000203581",0,0,0,0,0,0
"ENSG00000203616",7.001,6.057,5.023,1.422,3.326,3.973
"ENSG00000203618",0,0,0,0,1.224,0
"ENSG00000203647",1,12,2,6,12,4
"ENSG00000203663",0,0,0,0,0,0
"ENSG00000203664",0,0,0,0,0,0
"ENSG00000203666",286.7,242.222,256.065,287.304,219.811,267.841
"ENSG00000203667",2316.189,1528.742,1632.082,2177.656,1232.052,1566.53
"ENSG00000203668",5372.375,2153.686,2566.875,3559.342,1525.609,2599.211
"ENSG00000203685",2,1,4,3,2,1
"ENSG00000203697",1034.88,2612.038,133.001,4088.276,9375.77,3425.004
"ENSG00000203705",683.135,596.376,529.421,853.373,690.309,529.435
"ENSG00000203710",26.821,60.649,40.182,22.462,32.583,15.538
"ENSG00000203722",77.728,84.481,87.428,32.987,21.975,43.569
"ENSG00000203724",45,23,40,44,17,54
"ENSG00000203727",1896.695,891.139,3754.383,446.513,149.492,562.549
"ENSG00000203730",6.967,5.869,3.324,3,4.871,3
"ENSG00000203733",0,0,0,0,0,0
"ENSG00000203734",11.015,12.172,12.841,5.12,14.095,8
"ENSG00000203737",15,40,15,11,22,8
"ENSG00000203740",0,0,0,0,0,0
"ENSG00000203747",3.004,1,0,0,2,0
"ENSG00000203756",0,0,0,0,0,0
"ENSG00000203757",5.001,25.564,3.598,8.427,20.617,7.998
"ENSG00000203758",0,0,1,0,0,0
"ENSG00000203760",651.85,158,181,298.21,82,153
"ENSG00000203761",258.407,338.153,309.383,255.777,332.866,271.512
"ENSG00000203772",0,0,0,0,0,0
"ENSG00000203778",124.105,43.46,92.899,163.496,81.893,103.872
"ENSG00000203780",256.014,246,95,669.421,596.4,305
"ENSG00000203781",0,0,0,0,1,0
"ENSG00000203782",0,0,0,0,0,0
"ENSG00000203783",0,0,0,0,0,0
"ENSG00000203784",0,0,0,0,0,0
"ENSG00000203785",0,0,0,0,0,0
"ENSG00000203786",0,7,1,0,0,0
"ENSG00000203791",1466.306,1420.123,1508.025,923.071,867.692,1054.753
"ENSG00000203795",0,0,0,0,0,0
"ENSG00000203797",43,31,52,69,57,74
"ENSG00000203799",5.541,46.15,1,18.987,71.586,4.106
"ENSG00000203804",86.597,115.561,94.586,49.206,72.083,76.296
"ENSG00000203805",31.101,41.139,30.626,10.005,19.931,25.968
"ENSG00000203811",734.658,227.653,181.709,496.003,164.642,370.076
"ENSG00000203812",14240.385,9154.17,9530.972,12453.942,9634.575,11563.269
"ENSG00000203814",4657.954,2247.58,4818.662,4311.929,3013.146,4972.137
"ENSG00000203818",17.417,5.9,4.751,4.62,5.536,5.595
"ENSG00000203819",55.499,49.947,101.597,54.229,73.116,79.266
"ENSG00000203825",0,0,0,0,0,0
"ENSG00000203837",2,0,0,1,2,0
"ENSG00000203852",0,0,450.21,0,0,0
"ENSG00000203855",0,0,0,0,1,0
"ENSG00000203857",0,0,1,1,2,3
"ENSG00000203858",0,0,0,0,0,0
"ENSG00000203859",0,0,1,0,1,0
"ENSG00000203867",28.552,74.367,40.722,21.111,62.445,25.057
"ENSG00000203870",0,1,0,0,0,0
"ENSG00000203872",29.763,102.169,43.559,37.496,86.419,15.995
"ENSG00000203877",9,7,14,3,0,2
"ENSG00000203878",0,0,0,1,0,0
"ENSG00000203879",6763.455,6745.4,5942.999,5635.149,5419.971,5967.999
"ENSG00000203880",2357.849,2364.002,1580.738,3169.405,3450.662,2346.019
"ENSG00000203883",4,4,2,2,0,0
"ENSG00000203886",18,11.496,5,17.027,19.66,12
"ENSG00000203896",209.804,249.558,207.875,177.197,186.975,169.097
"ENSG00000203907",8,4,3,10.118,4,9
"ENSG00000203908",0,0,0,0,0,1
"ENSG00000203909",1,0,0,0,2,0
"ENSG00000203910",1,1,3,0,0,0
"ENSG00000203914",2,2,3,4,1,2
"ENSG00000203923",0,0,0,0,0,0
"ENSG00000203926",0,0,0,0,0,1
"ENSG00000203933",0,0,0,0,0,0
"ENSG00000203942",2,0,1,0,0,1
"ENSG00000203943",35,21,21,46.761,67,59.678
"ENSG00000203950",212.023,248.554,165.988,189.005,199.116,155.551
"ENSG00000203952",26.03,32.06,20,211.027,149.096,121.736
"ENSG00000203963",1,3,0,2,5,1
"ENSG00000203965",413.039,347.045,306,518.245,384.036,346
"ENSG00000203970",0,0,0,0,0,0
"ENSG00000203972",0,0,0,0,0,0
"ENSG00000203985",1,9,0,8,27,6
"ENSG00000203989",0,0,0,0,0,0
"ENSG00000203995",34.218,75.237,40.699,71.353,150.095,112.094
"ENSG00000204001",0,1,0,0,0,0
"ENSG00000204003",0,0,0,2.167,0,0
"ENSG00000204006",0,0,0,0,1,1
"ENSG00000204007",0,0,1,0,0,0
"ENSG00000204010",0,0,3,1,0,1
"ENSG00000204019",7,0,0,21,0,0
"ENSG00000204020",0,0,0,1,0,0
"ENSG00000204021",7,15,3,8,20,7
"ENSG00000204022",13,7,11,3,8,8
"ENSG00000204025",1,0,1,0,1,1
"ENSG00000204033",0,0,0,0,0,0
"ENSG00000204052",62,45,52,42,32.006,27
"ENSG00000204053",0,0,0,0,0,0
"ENSG00000204060",0,9.64,5.913,0,24.328,13.75
"ENSG00000204065",1,0,1.002,1.002,0,1.002
"ENSG00000204070",5993.147,3451.918,4143.216,4958.589,3627.828,4894.998
"ENSG00000204071",0,0,0,0,0,0
"ENSG00000204072",0,0,0,0,0,0
"ENSG00000204084",1083.698,1198.296,714.036,1175.761,1470.689,959.475
"ENSG00000204086",8,5,3,8,8,16
"ENSG00000204099",0,0,0,0,0,0
"ENSG00000204103",741.027,576.076,1589,566,541.074,1253
"ENSG00000204104",903.784,556.682,747.576,876.433,592.998,733.79
"ENSG00000204113",0,1.004,0,1.002,0,0
"ENSG00000204116",1879.16,1386.306,1526,2006.151,1614.808,2005.999
